venue_id,lat,lon,cat,top_cat,name,users,checkins
4b527439f964a5200a7e27e3,45.507996,-73.55953,Vietnamese,Food,Pho Cali,167,274
4bc47682461576b0d3e87f32,45.54171,-73.6754,Grocery Store,Shops & Services,Loblaws,81,282
4c005c70379020a12b64467f,45.52562,-73.62887,Greek,Food,Elatos Souvlaki,7,9
4d49a48c11a36ea8d8082a1c,45.50479,-73.557236,Plaza ' Square,,Place d'Armes,343,1021
4c5d87697f661b8d68814b1c,45.50271,-73.553894,French,Food,L'Arrivage,62,121
4cf9057201568cfa90bc23e7,45.540985,-73.61387,Arts & Crafts,Shops & Services,Ultra Text Inc,3,9
4c0a744ba1b32d7fa04c99f0,45.71529,-73.511215,Apparel,Shops & Services,Mexx,16,21
4b774956f964a520f38e2ee3,45.530384,-73.554085,Performing Arts,Arts & Entertainment,Espace Libre,74,110
4ad4c06ff964a5202ffb20e3,45.49784,-73.57533,Department Store,Shops & Services,La Maison Ogilvy,851,1711
4bd607644e32d13a37f0c180,45.5472,-73.57549,Other - Shop,,Fruiterie Au Melon Miel,31,135
4ae764ccf964a520ebaa21e3,45.534275,-73.618645,Italian,Food,Mikes,60,478
4be2058c660ec928538ac83b,45.47244,-73.58004,Lake ' Pond,,Canal Lachine,363,1740
4b089701f964a520040f23e3,45.520763,-73.608154,Gourmet,Shops & Services,Les 5 Saisons,105,448
4ad4c06df964a5205bfa20e3,45.50794,-73.56056,Chinese,Food,La Maison V.I.P,209,339
4d5f18e6b19fa143a5cfe2c8,45.477142,-73.61507,Diner,Food,Ambre,16,20
4b1e7102f964a520fe1924e3,45.552013,-73.56569,Kids Store,Shops & Services,Rose ou Bleu,86,159
4bd316c7b221c9b6d2ccd8d0,45.45041,-73.861725,Gas Station ' Garage,,Petro-Canada,58,105
4c21127099282d7f660765b0,45.59355,-73.55787,Salon ' Barbershop,,Star bedard,2,18
4c53a0b4728920a135106581,45.519287,-73.55549,Steakhouse,Food,Le Steak frites St-Paul,671,1102
4cc200d2b2beb1f7390b0d4c,45.51968,-73.55491,Steakhouse,Food,Sablo Steak & Bar a Huitres,8,8
4badf1def964a52096743be3,45.54985,-73.53926,Other - Education,,Imusee,6,44
4df1637018386ecb4e279151,45.546795,-73.639275,Sushi,Food,Sushi Maniyori,1,1
4d544d6f58856dcb26cd3b6d,45.431065,-73.456985,Other - Buildings,,Schneider Electric,1,20
4e0d3d39aeb7a5b33ede8bee,45.51552,-73.56946,uncategorized,,MONTREAL URBAN MUSIC CELEBRATION 2011,2,2
4e1ecc3f62e19e27e24d008e,45.50767,-73.552444,Road,Travel & Transport,Rue Saint-Paul,30,44
4ca0b1950e9bb1f79d96fa5f,45.49655,-73.58093,Medical,Professional & Other Places,Metro Medic Clinique,71,106
4b678f16f964a52036552be3,45.55724,-73.72532,Sushi,Food,Kanda,84,140
4d84e7455e70224b3ccc1609,45.457203,-73.75188,Gate,Travel & Transport,Air Canada- Usa Baggage Drop,43,57
4ba2b4f8f964a5201e1238e3,45.525597,-73.612236,Coworking Space,Professional & Other Places,Made of Stills,12,47
4bb525de2ea19521b911aa2f,45.4751,-73.642,Desserts,Food,Baskin Robbins,36,49
4dc4456d1f6ef43b89f7ea36,45.464325,-73.830505,Shops,Shops & Services,Pandora Fairview,12,30
4c00500a37850f47321e983f,45.429737,-73.823555,uncategorized,,il Centro,22,25
4bed2d5791380f47607e9f18,45.467655,-73.59965,Road,Travel & Transport,Achangeur Turcot,194,1415
4e19dddba8097d08b2448625,45.528873,-73.48067,uncategorized,,Microbyte,2,2
4c8546cfd92ea09351766472,45.72398,-73.50278,Other - Food,,Boston Pizza,67,87
4b7c57d4f964a520a28d2fe3,45.48662,-73.79814,CafA,,Second Cup,88,549
4e08aecc62e100e581770533,45.468876,-73.53908,Pool,Outdoors & Recreation,YP Resort,20,118
4bc73cfd8b7c9c74c30536cf,45.500816,-73.56377,Coffee Shop,Food,La Petite Cloche,29,503
4e1f0fe63151476143040355,45.500706,-73.56965,uncategorized,,Brioche DorAe,18,40
4de5e6798877a085f8bc935f,45.557056,-73.547905,Coworking Space,Professional & Other Places,Jaysaid. Headquarters,1,5
4c165b24a9c220a1fa7d5a9d,45.5319,-73.606804,uncategorized,,Bicycles Beaubien,2,4
4b8ac094f964a5209a7e32e3,45.5951,-73.57044,Food & Drink,Shops & Services,Bonanza,44,141
4e44a8251495455b10d0e34a,45.578995,-73.693886,Other - Buildings,,Demix,2,12
4d8e6e02d265236a9c8a0a17,45.52985,-73.62505,uncategorized,,Eglise temple de Dieu,2,3
4bcb29b6fb84c9b6d9381e3e,45.708046,-73.62211,Bowling Alley,Arts & Entertainment,Salon de Quilles Grande AllAe,27,34
4bc2115f2a89ef3ba926f388,45.52251,-73.55191,Salon ' Barbershop,,Mohawk,52,194
4b5a36e9f964a520c0b428e3,45.50008,-73.48711,Brewery,Food,bistro des bieres belges,93,169
4e52c02a18a86770c588ea90,45.559303,-73.658394,Corporate ' Office,,Nao Presse,1,2
4b198f4bf964a52087df23e3,45.595943,-73.53498,Sushi,Food,Nippori Sushi,24,72
4bf468fbcad2c92860e69b99,45.473057,-73.6152,uncategorized,,Parc Girouard,38,87
4dea42dec65be8091da04147,45.3374,-73.28916,Automotive,Shops & Services,Voie Rapide,2,6
4c2665efa852c928e996e66c,45.526375,-73.5355,Theme Park,Arts & Entertainment,Le Goliath,181,227
4cb9381bd78f4688d32cb573,45.45257,-73.593925,uncategorized,,Monkees,8,13
4d80f38e208a5481215b7e67,45.607147,-73.613945,Video Games,Shops & Services,EB Games MontrAal-Nord,8,28
4adcd6fef964a5205e3021e3,45.560947,-73.54712,Subway,Travel & Transport,STM Station Viau,236,1319
4c50e024375c0f47a3f10193,45.5191,-73.572685,Bike,Travel & Transport,Station BIXI,19,69
4bfe16f38992a593d619adb0,45.479115,-73.58197,Strip Club,Nightlife Spots,Montreal Strip Club,37,53
4b7487d4f964a5202ae22de3,45.543663,-73.62883,Pharmacy,Shops & Services,Pharmacie Jean Coutu,78,234
4c4e433651c2c92893e3129e,45.45798,-73.571594,Pizza,Food,Pizza Mory,12,13
4d3981b397e0a1cda38a643e,45.452274,-73.8296,CafA,,Treats,9,39
4de7aff2fa763961426d0864,45.508167,-73.55408,Bike shop,Shops & Services,Station BIXI,11,30
4de52c8dd22d2a4ece065bc3,45.473804,-73.62436,uncategorized,,Malibu Gourmet,2,5
4bc12eb02a89ef3b7c03f288,45.56697,-73.539085,Racetrack,Arts & Entertainment,Action500 Karting,101,112
4bf738355317a593eac2fd7e,45.51119,-73.5824,Field,Outdoors & Recreation,Forbes Field,41,98
4e7236231520cc03b4d5cb65,45.50385,-73.56866,Convention Center,Professional & Other Places,En ville sans ma voiture!,4,8
4d9794a9b188721edaeb1337,45.540195,-73.68745,Corporate ' Office,,Local Alectoral de Noushig Eloyan - Ahuntsic,2,10
4d10e4f8c3dc3704923e3c74,45.53554,-73.50792,Sushi,Food,Kinja Matsuya Sushi Restaurant,10,29
4c13d6a0a9c220a1797e569d,45.611904,-73.58193,Coffee Shop,Food,Tim Hortons,64,270
4c14debba9c220a18a25589d,45.56803,-73.555916,Golf Course,Outdoors & Recreation,Golf Municipal de Montreal,65,197
4b11af5af964a520358223e3,45.490417,-73.58547,uncategorized,,2021 Atwater,24,98
4b60707cf964a520f5e529e3,45.501156,-73.57203,Salon ' Barbershop,,Salon Blue Earth,44,111
4b563d01f964a520df0628e3,45.484337,-73.63072,Sushi,Food,Sushi Mou-Shi,78,108
4c584cb430d82d7f68c3db62,45.50537,-73.563576,Tobacco & Cigars,Shops & Services,La Tabagie (Complexe Desjardins),10,24
4e356969b61cddd1cd3cbba3,45.498722,-73.57957,Art Museum,Arts & Entertainment,MusAe des Beaux Arts de MontrAal (MBAM),840,999
4ad4c06ef964a520bafa20e3,45.52116,-73.5767,Other - Food,,La Piazzetta,165,192
4d36edda4d8a6dcb2561653f,45.438725,-73.68992,uncategorized,,Restaurant QuAberac,5,11
4ca9e5e09f4776b09ed29a13,45.49583,-73.57938,Automotive,Shops & Services,VitroPlus Ziebart Lasalle,1,1
4b68cac7f964a5202f8d2be3,45.483307,-73.59005,Academic Building,Colleges & Universities,Westmount High School,16,74
4b32c9caf964a520f41325e3,45.509857,-73.67877,uncategorized,,fang shen do kung fu,3,40
4ae5cdebf964a52026a221e3,45.515842,-73.55984,Government,Professional & Other Places,SociAtA de l'assurance automobile du QuAbec,281,317
4ba47c25f964a520e39f38e3,45.50791,-73.571396,uncategorized,,Chef On Call,18,55
4aff87fdf964a5204d3922e3,45.56865,-73.55179,Other - Food,,Scores,143,252
4dea3cc988774880e315ddb3,45.51101,-73.50998,uncategorized,,Vieux St-Lambert,24,233
4c143acaa9c220a1c14b579d,45.754078,-73.44084,Department Store,Shops & Services,Chamard,19,125
4d3a1767fa736ea886ad128a,45.57405,-73.64847,Asian,Food,sushi fleury,7,17
4b7dc3c4f964a52034d32fe3,45.50155,-73.593185,Historic Site,Arts & Entertainment,Maison Smith,84,112
4db762becda18a0b60a3805a,45.481525,-73.79836,Steakhouse,Food,Towne Hall,84,100
4e0bacd1fa7672934eceec52,45.69263,-73.63532,Bar,Nightlife Spots,Bar Le Mctavish,48,80
4c80d40cd4e2370470a85788,45.332005,-73.279144,Gas Station ' Garage,,Ultramar \/ Couche-Tard,15,55
4b0b5be6f964a520cb3023e3,45.559917,-73.68239,Coffee Shop,Food,Presse CafA,60,332
4b8bf3f0f964a52065b432e3,45.497307,-73.57917,University,Colleges & Universities,"ECA Office, H-838",11,60
4c031762310fc9b6eb80c561,45.520393,-73.55425,Vietnamese,Food,Le GoAt du ViAat Nam,49,76
4bfe605bbf6576b05f8daeb8,45.35684,-73.29907,Grocery Store,Shops & Services,MarchA IGA Perreault et GAlinas Inc,29,99
4ceabd2cd99f721e3429bd73,45.500343,-73.5086,Doctor's Office,Professional & Other Places,PSL,1,2
4bdc92a0afe8c9b6ae0e5085,45.566936,-73.654175,Liquor Store,Shops & Services,SAQ Classique,53,143
4bc90e66cc8cd13a79febacf,45.51962,-73.615425,Music Venue,Arts & Entertainment,ThAAtre Outremont,26,46
4c52fab7b6dabe9a2b731014,45.448933,-73.74245,uncategorized,,Via Train 52 a Montreal,3,3
4bbb5dad98c7ef3b2a0a3402,45.512527,-73.561615,Mediterranean,Food,Basha UQAM,18,33
4bbb33f8935e9521e9de2890,45.499245,-73.557556,Corporate ' Office,,Audio Post-production SPR,11,212
4ad4c06ef964a520c0fa20e3,45.52464,-73.57568,French,Food,Au 917,52,62
4be078294c55b6515072eab7,45.508865,-73.554245,Hotel,Travel & Transport,Hotel Stay Centre Ville Montreal,1,3
4e723582183867734350b99b,45.54446,-73.60549,Coworking Space,Professional & Other Places,Analystik,3,12
4bd9b54f5f50b7138a20e0d1,45.484158,-73.795746,Sushi,Food,Maiko Sushi,118,225
4c546f5a4623be9a525ccaf2,45.514008,-73.5728,Bakery,Food,Au Pain DorA,89,179
4bec8ee9c43f2d7fdd1adcd9,45.45362,-73.5947,Pharmacy,Shops & Services,Pharmacie Jean Coutu,37,97
4c0444a5187ec9286ddab67b,45.441124,-73.72908,Italian,Food,Restaurant Natalino,14,18
4c1a5fd355e4c9b6a9a34723,45.51529,-73.70622,uncategorized,,Chez Lien,5,5
4e2f4479c65b80dfd83f6923,45.49677,-73.5686,Other - Entertainment,,PAUL McCARTNEY's Show - Centre Bell,10,10
4d88c4a74757721e37269469,45.506462,-73.55636,Sandwiches,Food,CafA Bistro Mon Plaisir,69,102
4e24aadefa76c80b5f59532d,45.51586,-73.55919,Asian,Food,Thai Delight,8,37
4d93b8ddeed28eeccfa55661,45.50465,-73.561,Convention Center,Professional & Other Places,Salon eCom MontrAal,39,63
4b6ad514f964a5207ce22be3,45.467842,-73.54168,CafA,,Cafe Vienne,59,206
4cd428d0607a6dcb32d41354,45.51948,-73.60895,Corporate ' Office,,mediabiz international,6,125
4ca7e23ef47ea14388976f21,45.51406,-73.57291,Nightclub,Nightlife Spots,Up Club,80,296
4c7eeb14fb13a1cd9a3c9fa4,45.52502,-73.559975,Beer Garden,Nightlife Spots,Citibar,32,55
4d4dbd7f1a2d721e6fc99a1d,45.5352,-73.65442,Arts & Crafts,Shops & Services,Omers De Serres,7,9
4b764ffff964a520cb472ee3,45.484776,-73.58197,Breakfast ' Brunch,,CafA Joe,56,152
4c17e9bc2cddb713dd10831e,45.500576,-73.56842,Hotel Bar,Nightlife Spots,Les Voyageurs,41,62
4ad7ee3bf964a520281021e3,45.50772,-73.566185,Art Museum,Arts & Entertainment,MusAe d'art contemporain de MontrAal (MACM),901,1062
4bf2dc4c98ac0f47053a62a8,45.495926,-73.61962,Moroccan,Food,Farhat,27,76
4b5bb107f964a520511029e3,45.500015,-73.57549,Other - Food,,Chandelier,77,121
4d93387752ed224b1cd517ac,45.5346,-73.65892,uncategorized,,Banque nationale,6,8
4bd5dec26f649521feda6fec,45.59786,-73.56528,uncategorized,,Coiffure De Neuville,11,31
4df00c36d22d43368715cb86,45.618237,-73.548,Soccer Field,Outdoors & Recreation,Parc Roger-Rousseau,4,4
4bba3cce3db7b7133211239a,45.51518,-73.49052,Automotive,Shops & Services,Suzuki Longueuil Automobiles IncVoitures Neuves,7,12
4ad4c06df964a5203dfa20e3,45.515617,-73.58058,CafA,,CafA Santropol,642,900
4ad4c06cf964a52034fa20e3,45.496902,-73.57495,Indian,Food,Trattoria Trestevere,20,21
4d5f0a4029ef236a17e39359,45.465164,-73.645065,Pharmacy,Shops & Services,Depanneur Au coin,4,10
4af45290f964a52052f121e3,45.531868,-73.617645,Breakfast ' Brunch,,Depanneur Le Pickup,208,503
4c1d2ea4b306c928782265b7,45.53817,-73.61415,Grocery Store,Shops & Services,MarchA Oriental,74,149
4becff47e3562d7f1e76fef8,45.48431,-73.809,Library,Colleges & Universities,Dollard-des-Ormeaux Public Library,35,78
4db5b264cda1c57c82745649,45.53946,-73.65984,CafA,,Cafe Terra,2,7
4bed60019868a5932e435d46,45.42022,-73.98408,Bridge,Outdoors & Recreation,Pont de l'Ale-aux-Tourtes,162,1013
4dd30501e4cd1b19130f8868,45.47989,-73.592155,Other - Entertainment,,TA Walls,3,8
4b983d11f964a5206b3635e3,45.47989,-73.57689,Gourmet,Shops & Services,Les Douceurs du MarchA,56,118
4bdb00f7c79cc928309b80e9,45.310017,-73.25248,Bar,Nightlife Spots,Pub Glen Morgan,62,130
4bc1ea39abf49521cd99c193,45.49989,-73.560555,Home,Residences,Lowney 1,12,61
4ad794fdf964a5206b0c21e3,45.49987,-73.57704,Corporate ' Office,,Cossette,272,4924
4e032337fa76007240190c3b,45.49062,-73.586395,Boat ' Ferry,,The Shiri TANK (Aka Mona's Whale),2,4
4c200c14eac020a17d124cc2,45.523952,-73.58293,Road,Travel & Transport,Avenue du Mont-Royal,218,978
4b9b511af964a520160036e3,45.520134,-73.5764,French,Food,La Prunelle,82,87
4c487ee9889fc9b6a1722334,45.49862,-73.57198,Rental Car,Travel & Transport,Alamo Car Rentals,32,59
4b7749f5f964a520338f2ee3,45.532555,-73.57843,uncategorized,,Eduardo's Italian Restaurant,7,7
4bede83ee24d20a127377214,45.507324,-73.571686,Hotel Bar,Nightlife Spots,Ace Grill Bar,135,255
4d568b9bb4deb1f7bbf9117a,45.684414,-73.496925,Other - Education,,Ecole Secondaire Pointe-aux-Trembles,13,29
4c0939a26071a5933187dd32,45.501797,-73.55884,uncategorized,,energi PR,4,58
4ae4a6b9f964a520bb9c21e3,45.52183,-73.60131,Shoes,Shops & Services,Mile End Kicks (MEK),55,81
4e316bc118380c94acaa8026,45.5499,-73.718414,uncategorized,,Centre quAbAcois d'innovation en biotechnologie,5,6
4c72e9e91b11199c5a6e5c13,45.524933,-73.559296,Flea Market,Shops & Services,SociAtA Saint-Vincent-de-Paul de MontrAal,7,9
4bed8ccf1d5576b082abbeea,45.487442,-73.58701,French,Food,La Taverne,10,38
4e37fcf6483bda3eb1163265,45.53727,-73.56351,Music Store,Shops & Services,Timpano-percussion,6,23
4d30d9e671e3a143ce51fc16,45.46968,-73.541374,Salon ' Barbershop,,Coiffure Muse,9,39
4bc79b2b6501c9b66dc73e29,45.522213,-73.578995,Other - Shop,,Neon,38,42
4c4e0d7ef53d0f47b259f2a5,45.469574,-73.6284,Pet Store,Shops & Services,Clinique VAtArinaire Monkland,9,27
4d6e8fde03cba35d53be23f5,45.52341,-73.58173,Board Shop,Shops & Services,Ocean,34,43
4d2faa30789a8cfafc8727c6,45.498676,-73.70723,Greek,Food,Kojax Souflaki Cote Vertu,17,71
4e16d8f5d4c0c7a8fbb584a2,45.462906,-73.57153,uncategorized,,56593 bus stop,1,1
4ba64f08f964a520bd4439e3,45.428745,-73.59224,Park,Outdoors & Recreation,Parc des Rapides,95,143
4e0897ca315117c55a212b68,45.494076,-73.70569,Furniture ' Home,,Avenue Design,1,1
4b604778f964a52067dd29e3,45.510017,-73.56379,Performing Arts,Arts & Entertainment,La Vitrine culturelle de MontrAal,102,205
4bb26d5535f0c9b62442bb83,45.49304,-73.73992,uncategorized,,Cafe chez Zaza,9,10
4df635d8483bdb5e137d117e,45.490536,-73.72004,uncategorized,,Bernies,10,14
4adb8f80f964a520fd2821e3,45.52845,-73.57875,Bar,Nightlife Spots,Barraca Rhumerie & Tapas,839,1648
4d0fa4e5cf09a1431bb9260f,45.598606,-73.610695,Dentist's Office,Professional & Other Places,Dentiste Christian Bertrand,1,4
4e1c4d69b61cb7bbd0da4092,45.501915,-73.56858,Corporate ' Office,,CBRE,2,27
4dd125f5887785124437b373,45.497314,-73.58902,uncategorized,,MUHC Institutional Shuttle,4,36
4b102a15f964a5205c6a23e3,45.501053,-73.56218,Subway,Travel & Transport,STM Station Square-Victoria,484,3540
4ad77e6df964a5206d0b21e3,45.452816,-73.74079,Hotel,Travel & Transport,Aloft MontrAal Airport,259,520
4b9aeca3f964a5209fe335e3,45.530235,-73.60818,Other - Food,,"APOLLO, le Restaurant",50,55
4d480d45753aa093abaecbe0,45.4751,-73.58725,uncategorized,,Centre Eureka,2,2
4be4da982457a5939de6aa15,45.44597,-73.738884,Hotel,Travel & Transport,Holiday Inn Express,8,90
4e236797ae6015b212ba25ce,45.457344,-73.66586,Home,Residences,Bubby's house,1,2
4bf2d655e5eba5931cdd1d90,45.52982,-73.62054,Government,Professional & Other Places,Emploi-QuAbec,8,9
4ad4c06af964a52006f920e3,45.497765,-73.57705,Lounge,Nightlife Spots,Winnie's,154,250
4ddfb343b0fbefa198cb36dc,45.329727,-73.25882,uncategorized,,Clinique Dentaire - Dr Nicolas Beaudoin et associAs,1,1
4d093f2b52a4a090dbc024f2,45.5043,-73.55799,uncategorized,,SSENSE,9,11
4cdc8b55958f236a654fb303,45.428734,-73.631165,uncategorized,,La Campagnola,45,89
4ae49685f964a520fe9b21e3,45.521626,-73.60162,Library,Colleges & Universities,BibliothA que du Mile-End,44,122
4ccd73ec2dc43704e471ce08,45.43756,-73.443085,Automotive,Shops & Services,Canadian Tire,153,388
4bbe89a998f495219079d163,45.5436,-73.632385,Video Store,Shops & Services,La boite video,27,71
4b5d96d6f964a5209a6229e3,45.492813,-73.734825,Corporate ' Office,,Kraft Foods Inc.,13,53
4dd163daae603b786d759377,45.502346,-73.55944,Tech Startup,Professional & Other Places,Novactive Canada Inc.,6,237
4dc69f0645dd2645528daa9e,45.494293,-73.51722,Harbor ' Marina,,Acluse Saint-lambert,82,202
4b2e5ba7f964a520c6de24e3,45.53612,-73.51278,uncategorized,,A GAteries,25,53
4e2d9edf62e144b5d3c29869,45.5272,-73.620056,Other - Buildings,,ONE DROP HQ,8,12
4d097f8e5edd54817100019b,45.50065,-73.58041,Other - Buildings,,Club Sommet,29,104
4c349a8b7cc0c9b69190f39a,45.543686,-73.59746,uncategorized,,Planet studios,15,18
4e3c5e69aeb73139a16ab03b,45.505146,-73.55216,Other - Food,,Origine Bistro,51,89
4ca25f0e750ca093afb40f67,45.455242,-73.75518,Gate,Travel & Transport,Gate 88,97,115
4ad4c06af964a52013f920e3,45.516342,-73.57775,Ice Cream,Food,Ripples,117,184
4aea2cf5f964a52001ba21e3,45.522377,-73.57782,Burgers,Food,Frite Alors!,320,495
4ad4c06af964a520ebf820e3,45.5041,-73.55433,Hotel,Travel & Transport,HA tel Nelligan,543,942
4c4b450a712ac9286abeab6c,45.531017,-73.65018,Furniture ' Home,,Maison Corbeil,86,116
4ad4c06ef964a520e7fa20e3,45.551342,-73.534035,Concert Hall,Arts & Entertainment,ThAAtre Denise-Pelletier,93,159
4b622286f964a520c0372ae3,45.52644,-73.58985,Grocery Store,Shops & Services,MarchA Laurier,93,379
4cdb62d65aeda1cd06f0bc11,45.49946,-73.57385,Tech Startup,Professional & Other Places,Recoset HQ,5,87
4d9662a1a2c654818bd3be53,45.586124,-73.63193,Bank ' Financial,,Insta-ChA ques Western Union,3,4
4b204c0df964a5202d3024e3,45.483784,-73.80472,Grocery Store,Shops & Services,IGA,92,411
4defe3efc65b0270f3a0ff0c,45.496895,-73.55916,Bus Station,Travel & Transport,ArrAat MAtropolitain,6,66
4c515cd65ee81b8d0f3c1900,45.462383,-73.82652,uncategorized,,Perno Restaurant,12,49
4d45e587befe236a95b303e3,45.489586,-73.80115,Pharmacy,Shops & Services,Pharmaprix,40,178
4cc5ac08806246888fa23d2f,45.545906,-73.65931,uncategorized,,BECQ Security Group,1,24
4cd94bbe145fa1cd47a80abd,45.570255,-73.54772,Bank ' Financial,,AccesD Desjardins,24,522
4bdcf0478f53d13a72a7eb8f,45.530403,-73.60396,Bar,Nightlife Spots,Taverna VV  Bar,55,80
4cd6d315886cb60cddd38b89,45.60143,-73.56474,Pharmacy,Shops & Services,Pharmacie Jean Coutu,11,19
4dd67b3d52b1a5c6443434a5,45.59629,-73.54862,Other - Buildings,,APCHQ Provinciale,4,6
4c31ed71ed37a5937cfb6a03,45.537457,-73.57083,Grocery Store,Shops & Services,Metro,161,731
4bef098cea570f47e5d08ed2,45.521603,-73.578125,Apparel,Shops & Services,Mexx,52,56
4b5c8edef964a5207f3629e3,45.508167,-73.55937,Dim Sum,Food,Tong Sing,76,120
4b4bacfdf964a520aba326e3,45.577583,-73.68157,Doctor's Office,Professional & Other Places,Polyclinique MAdicale Concorde,73,97
4b4ea1d6f964a52004f326e3,45.527946,-73.57937,Bar,Nightlife Spots,Chez Baptiste,548,1084
4e594fca483b865169dd863c,45.720695,-73.5092,Professional & Other Places,Professional & Other Places,Dans Mon Salon!!!,2,41
4bcd1d55cc8cd13aea3ec2cf,45.493637,-73.6536,Fast Food,Food,Burger King,92,117
4b4d4ae7f964a5203dd026e3,45.498737,-73.57711,Breakfast ' Brunch,,Eggspectations,969,1343
4c9d044f9975a14399aa37cf,45.553192,-73.58059,Sandwiches,Food,Subway,9,14
4ad4c06ff964a52032fb20e3,45.500412,-73.57352,Men's Store,Shops & Services,Harry Rosen,115,205
4ca51c87a6e08cfaa8486e94,45.499554,-73.57703,Corporate ' Office,,Carlos' office at COSSETTE MontrAal (YUL),10,53
4d28b224068e8cfacd41c84c,45.507145,-73.561264,Chinese,Food,Dobe & Andy's,43,245
4d4c5ac614f688bf80216a3a,45.51852,-73.5968,uncategorized,,Boutique Billie,13,13
4d40b1fc7a516ea84130bd82,45.47301,-73.58368,Other - Entertainment,,CRCS St-Zotique,17,108
4be10ebbd816c9283f3fefd9,45.53655,-73.61502,Butcher,Shops & Services,Les Cochons tout Ronds,26,33
4c9661fb58d4b60c28943a29,45.453518,-73.56773,Seafood,Food,Les Iles en ville,18,21
4bc89f956501c9b6d8844029,45.45467,-73.63284,Gas Station ' Garage,,Petro-Canada,66,194
4bdeebbcffdec9281517eaa1,45.50984,-73.6615,Road,Travel & Transport,40 East bound,31,50
4b774b9df964a520bc8f2ee3,45.507694,-73.55429,Coffee Shop,Food,CafA Aquitasse,126,294
4d0927899232236aa4b9c153,45.50309,-73.57402,Corporate ' Office,,Sas Montreal,5,14
4be2efe5660ec928c9a0ca3b,45.453056,-73.85994,Government,Professional & Other Places,CAA Quebec,5,5
4cf4abca1c158cfaf8ece4b5,45.539318,-73.63113,Home,Residences,Manoir de L'Aristocrate,1,69
4ad4c06df964a52098fa20e3,45.503883,-73.56868,French,Food,Grand Comptoir (Le),104,215
4c3b568462f1c928745b8f53,45.466087,-73.82723,Automotive,Shops & Services,Lebeau Vitres d'autos - Pointe-Claire,7,15
4e5d2412fa76a4cf148f3335,45.540768,-73.50957,Home,Residences,Loft St-Charles,3,7
4b9c00abf964a520833f36e3,45.54345,-73.64784,uncategorized,,La Cantina,24,31
4ccee81497d0224bc46b6eb8,45.563023,-73.60773,Asian,Food,VY Express,21,61
4bfdf024b68d0f476499e957,45.487293,-73.58715,Bank ' Financial,,RBC Westmount,61,157
4ddef0beb0fbefa198ba711e,45.496082,-73.57934,Fast Food,Food,A&W,192,438
4ba51c2cf964a52080de38e3,45.498062,-73.5747,Apparel,Shops & Services,Mavi Jeans,22,23
4c117967416620a15b31d9e4,45.524563,-73.582565,Bike,Travel & Transport,Station BIXI Devinci,36,185
4dea8be9d22da22d4ed725c1,45.54624,-73.5466,Home,Residences,BOUGONLAND! HO-MA,2,20
4b9172b9f964a52053bd33e3,45.523468,-73.582565,Corporate ' Office,,Absolunet (MontrAal),10,75
4c0161cf58dbc928e33eee6b,45.52099,-73.59729,Convenience Stores,Shops & Services,Varietes Delphi,20,151
4d91decf270e6ea8075f5cff,45.50259,-73.57629,uncategorized,,SiA ge social Hotel Gouverneur,2,3
4e21a7c452b1f82ffba06481,45.47863,-73.61326,Home,Residences,Casa de Ligia,1,16
4e370042b0fb7bd3593a09e6,45.57524,-73.613335,Boutique,Shops & Services,Armand Coltrane,1,3
4e1635bd1f6eb653a5e4c996,45.560234,-73.5565,Garden,Outdoors & Recreation,Rosearie,1,1
4c9643da38dd8cfaaadad962,45.592453,-73.66928,Breakfast ' Brunch,,Tutti Frutti,33,47
4e57d9bee4cd6acbd761b99e,45.52,-73.59673,Vietnamese,Food,Chez ViAat,9,14
4ad4c06ef964a520b7fa20e3,45.52268,-73.58007,Swiss,Food,Fonduementale,90,94
4b1eda3df964a520872024e3,45.57252,-73.68905,French,Food,Au Biniou restaurant,28,77
4c49dabcfbafc928868a7cdb,45.489254,-73.85111,Beauty ' Cosmetic,,Stylists Donald Joseph Salon & Spa,5,9
4ba03484f964a520766137e3,45.533157,-73.613304,CafA,,CaffA  San Simeon,69,584
4b81a00ef964a52090b330e3,45.536167,-73.61604,Wine Shop,Shops & Services,SAQ,159,376
4b4a257ef964a520457c26e3,45.447456,-73.61522,Record Shop,Shops & Services,HMV,66,148
4b770f58f964a5201b792ee3,45.5339,-73.573654,uncategorized,,De feuilles en fleurs,9,11
4b818a90f964a520adad30e3,45.59179,-73.53602,Grocery Store,Shops & Services,Loblaws,155,655
4d935f4e52ed224b9ac41bac,45.58851,-73.58318,uncategorized,,Bmo,6,6
4b9ffbadf964a520c54f37e3,45.49445,-73.57747,uncategorized,,Ad Hoc Recherche,25,151
4d56ecc5ba5b224bd82b2114,45.502457,-73.56978,Jewelry,Shops & Services,La Swiss,6,7
4bc2378d74a9a593d3f9d2f6,45.507706,-73.56044,Asian,Food,Bonbons A  la Barbe de Dragon,28,34
4c45ffa237f6d13abbd06196,45.7356,-73.45042,Medical,Professional & Other Places,Duval Gravel Bergeron Chiropraticiens,1,4
4adb3fd3f964a520352521e3,45.549488,-73.57409,CafA,,CafA LAzard,240,588
4e101e0f922ec672352e6172,45.520348,-73.54971,Other - Entertainment,,International des Feux d'Artifice de MontrAal,11,13
4d30450f236aa143008a52eb,45.517696,-73.55004,Home,Residences,Nikki Condo,1,2
